Date,Ticker,Close,Shares,MarketCap
2022-07-06 00:00:00-04:00,TSLA,,,
2022-07-06 00:00:00-04:00,MSFT,,,
2022-07-06 00:00:00-04:00,META,,,
2022-07-06 00:00:00-04:00,AMD,,,
2022-07-06 00:00:00-04:00,BABA,,,
2022-07-06 00:00:00-04:00,AMZN,,,
2022-07-06 00:00:00-04:00,AAPL,,,
2022-07-06 00:00:00-04:00,BIDU,149.1999969482422,347171008.0,51797913334.118164
2022-07-07 00:00:00-04:00,GOOGL,118.78299713134766,660254976.0,78427064920.16602
2022-07-07 00:00:00-04:00,TCEHY,42.72359848022461,9707530240.0,414740624208.39844
2022-07-07 00:00:00-04:00,TSLA,,,
2022-07-07 00:00:00-04:00,MSFT,,,
2022-07-07 00:00:00-04:00,META,,,
2022-07-07 00:00:00-04:00,AMD,,,
2022-07-07 00:00:00-04:00,BABA,122.38999938964844,2678660096.0,327841207514.5156
2022-07-07 00:00:00-04:00,AMZN,,,
2022-07-07 00:00:00-04:00,AAPL,,,
2022-07-07 00:00:00-04:00,BIDU,154.69000244140625,353945984.0,54751905129.08594
2022-07-08 00:00:00-04:00,GOOGL,119.35350036621094,659880000.0,78758987821.65527
2022-07-08 00:00:00-04:00,TCEHY,42.082557678222656,9617300480.0,404720602158.39844
2022-07-08 00:00:00-04:00,TSLA,,,
2022-07-08 00:00:00-04:00,MSFT,,,
2022-07-08 00:00:00-04:00,META,,,
2022-07-08 00:00:00-04:00,AMD,,,
2022-07-08 00:00:00-04:00,BABA,120.9000015258789,2675000064.0,323407511819.3262
2022-07-08 00:00:00-04:00,AMZN,,,
2022-07-08 00:00:00-04:00,AAPL,,,
2022-07-08 00:00:00-04:00,BIDU,152.39999389648438,345551008.0,52661971510.12402
2022-07-12 00:00:00-04:00,GOOGL,114.02050018310547,660792000.0,75343834356.99463
2022-07-12 00:00:00-04:00,TCEHY,40.574222564697266,9615580160.0,390144689500.52734
2022-07-12 00:00:00-04:00,TSLA,,,
2022-07-12 00:00:00-04:00,MSFT,,,
2022-07-12 00:00:00-04:00,META,,,
2022-07-12 00:00:00-04:00,AMD,,,
2022-07-12 00:00:00-04:00,BABA,109.20999908447266,3011360000.0,328870622843.0176
2022-07-12 00:00:00-04:00,AMZN,,,
2022-07-12 00:00:00-04:00,AAPL,,,
2022-07-12 00:00:00-04:00,BIDU,143.47999572753906,367620992.0,52746258361.51367
2022-07-14 00:00:00-04:00,GOOGL,110.36750030517578,660846016.0,72935922872.5542
2022-07-14 00:00:00-04:00,TCEHY,39.22614669799805,9669619712.0,379301921336.7656
2022-07-14 00:00:00-04:00,TSLA,,,
2022-07-14 00:00:00-04:00,MSFT,,,
2022-07-14 00:00:00-04:00,META,,,
2022-07-14 00:00:00-04:00,AMD,,,
2022-07-14 00:00:00-04:00,BABA,103.76000213623047,2683650048.0,278455534713.375
2022-07-14 00:00:00-04:00,AMZN,,,
2022-07-14 00:00:00-04:00,AAPL,,,
2022-07-14 00:00:00-04:00,BIDU,142.07000732421875,345551008.0,49092434237.45117
2022-07-15 00:00:00-04:00,GOOGL,111.77749633789062,661545024.0,73945846497.50977
2022-07-15 00:00:00-04:00,TCEHY,39.03760528564453,9859340288.0,384885034539.7969
2022-07-15 00:00:00-04:00,TSLA,,,
2022-07-15 00:00:00-04:00,MSFT,,,
2022-07-15 00:00:00-04:00,META,,,
2022-07-15 00:00:00-04:00,AMD,,,
2022-07-15 00:00:00-04:00,BABA,102.44000244140625,2855980032.0,292566601450.6875
2022-07-15 00:00:00-04:00,AMZN,,,
2022-07-15 00:00:00-04:00,AAPL,,,
2022-07-15 00:00:00-04:00,BIDU,140.08999633789062,357689984.0,50108788548.66016
2022-07-18 00:00:00-04:00,GOOGL,109.02999877929688,13225499648.0,1441976210477.0312
2022-07-18 00:00:00-04:00,TCEHY,39.82948303222656,9612109824.0,382845365138.90625
2022-07-18 00:00:00-04:00,TSLA,,,
2022-07-18 00:00:00-04:00,MSFT,,,
2022-07-18 00:00:00-04:00,META,,,
2022-07-18 00:00:00-04:00,AMD,,,
2022-07-18 00:00:00-04:00,BABA,,,
2022-07-18 00:00:00-04:00,AMZN,,,
2022-07-18 00:00:00-04:00,AAPL,,,
2022-07-18 00:00:00-04:00,BIDU,,,
2022-07-20 00:00:00-04:00,GOOGL,113.9000015258789,13214600192.0,1505142982032.6797
2022-07-20 00:00:00-04:00,TCEHY,,,
2022-07-20 00:00:00-04:00,TSLA,,,
2022-07-20 00:00:00-04:00,MSFT,,,
